gender,account_type,transaction_type,device,receiver_acc_type,device_os,name,cpf,birth_date,adress_pcode,phone_number,acc_creation_date,agency,account,credit_score,sender_id,device_id,device_model,transaction_amount,transaction_id,transaction_city,transaction_time,receiver_id,receiver_bank,receiver_agency,receiver_account
m,corrente,ted,cellphone,corrente,myos,Joao Vitor Carvalho,093.628.417-03,1937-11-06,50796960,(021) 6590 7533,2021-06-21,1450,950504,534.0,sid72DD,dv81RO,md02wi,20391.97,7789,da Mota,2022-11-21 01:27:25,rid86FV,bk88,3526,888043
m,poupanca,boleto,cellphone,pagamento,cheeseos,Davi Lucca Marques,925.074.681-49,1992-12-01,29378761,+55 31 0560-5687,2025-02-23,8513,707998,328.0,sid52JA,dv82Lo,md78lD,3990.54,7790,Macedo do Amparo,2025-06-25 00:52:00,rid73Wx,bk89,9318,872600
f,pagamento,pix,cellphone,salario,bot,Maria Luiza Porto,231.058.679-02,1972-09-11,72776510,+55 21 2063 0055,2023-07-21,461,110445,369.0,sid66Ux,dv51Up,md45Jl,20472.94,7791,Almeida da Mata,2024-08-12 14:21:10,rid03Ku,bk58,7979,194512
f,corrente,pix,cellphone,salario,bluescreen,Gael Henrique Barros,736.021.954-06,1986-01-24,50335014,+55 (031) 3405 7833,2025-09-28,2854,967142,644.0,sid42kk,dv03De,md30ot,23407.8,7792,Leao,2025-11-18 04:44:56,rid83Fh,bk41,3427,199443
f,corrente,pix,cellphone,corrente,myos,Dante Silva,495.027.681-67,1952-06-23,26906564,+55 (051) 3033-9593,2025-07-27,478,98400,547.0,sid74kX,dv95WR,md11YZ,38553.06,7793,das Neves da Serra,2025-10-05 12:14:57,rid40gv,bk25,5494,600895
f,pagamento,boleto,cellphone,pagamento,myos,Larissa Andrade,290.834.675-38,2003-12-28,99092790,+55 (051) 6972-4721,2024-09-08,6678,735038,609.0,sid61Rm,dv71zx,md91NS,23462.22,7794,Costa do Oeste,2025-11-10 09:31:27,rid06zm,bk35,1733,566461
m,corrente,boleto,cellphone,salario,bot,Stephany Alves,387.429.016-69,2000-11-22,75491-690,81 2160 9486,2021-09-13,391,135784,631.0,sid60Gm,dv80Xc,md69sw,46419.99,7795,Santos,2025-08-31 05:55:45,rid43Az,bk88,5108,802219
m,pagamento,pix,cellphone,pagamento,myos,Lucca Farias,129.874.635-37,1938-04-20,74153953,(081) 1081 3428,2023-11-11,8654,427366,763.0,sid59ry,dv61Qx,md14pd,32990.58,7796,Azevedo,2025-06-03 04:40:22,rid21VT,bk23,6085,189745
f,corrente,ted,cellphone,pagamento,myos,Bella Garcia,034.791.862-03,1978-11-05,62616-189,0500-205-7170,2022-05-29,6238,645946,608.0,sid73vn,dv29wo,md21gK,8722.79,7797,Jesus,2024-10-07 02:04:35,rid41DW,bk76,8710,840796
f,poupanca,ted,cellphone,corrente,bot,Lara Novaes,345.612.709-06,1962-09-22,93834-307,+55 (021) 6766-2559,2022-01-22,2818,447435,696.0,sid17Bc,dv51ep,md26vq,23966.62,7798,Machado,2024-03-20 07:17:10,rid19zp,bk09,2631,607217
f,corrente,pix,cellphone,poupanca,cheeseos,Evelyn Ribeiro,763.402.598-47,1959-10-07,20306-250,21 8790-7437,2023-09-30,3764,216502,436.0,sid60GX,dv61Dm,md49Wp,27556.25,7799,Sa do Sul,2025-07-28 09:46:28,rid50Ys,bk84,8585,493905
m,salario,pix,desktop,corrente,myos,Thales Duarte,268.791.345-64,1981-09-30,62230-412,(084) 0259 3195,2021-01-19,5459,253305,620.0,sid48gt,dv04Zx,md03vK,17767.93,7800,Borges,2024-06-06 19:08:47,rid18bl,bk96,3314,674297
f,pagamento,pix,cellphone,pagamento,bot,Barbara Moura,364.512.708-90,1984-12-29,61600-476,84 6856 2067,2024-07-19,9953,391944,353.0,sid98Uy,dv65zu,md92YE,29317.75,7801,Pacheco de Pereira,2025-06-12 03:17:53,rid72Dz,bk58,6273,468487
f,corrente,pix,desktop,corrente,myos,Calebe Farias,264.517.830-80,1954-08-10,93834-550,+55 (084) 1621 3226,2021-10-30,1790,150417,341.0,sid53oT,dv12sh,md57nL,24043.36,7802,Leao do Galho,2025-06-28 23:37:51,rid02Yu,bk32,3437,960775
m,corrente,ted,cellphone,salario,myos,Davi Miguel Silveira,784.369.025-56,1959-02-12,52132147,51 3781 5795,2022-12-17,709,950863,491.0,sid17Gb,dv52YP,md11mm,8489.54,7803,Castro de Fernandes,2023-09-23 20:19:07,rid82jL,bk23,588,474656
f,corrente,pix,cellphone,pagamento,bot,Isabella Vieira,417.062.593-52,1978-03-08,27789092,(031) 4381 7426,2024-07-11,2065,345741,420.0,sid30gr,dv02jy,md48RW,25030.05,7804,Pinto Paulista,2024-12-17 05:50:04,rid32XJ,bk84,3880,277302
f,poupanca,pix,cellphone,poupanca,bot,Maria Julia Sousa,657.803.912-03,1949-09-18,39265-072,(061) 1424 8613,2024-01-31,2579,538463,449.0,sid39LC,dv58ih,md25Kj,17350.78,7805,Caldeira,2024-03-03 11:18:18,rid95Wy,bk94,2796,923791
f,poupanca,pix,cellphone,corrente,penguin,Manuela Monteiro,310.976.852-68,1981-01-06,12678935,+55 61 0398 1568,2022-07-06,6325,745833,369.0,sid96zD,dv89aL,md20Yy,34812.32,7806,Caldeira de da Mota,2025-06-24 08:29:01,rid79tx,bk43,7856,163095
f,poupanca,pix,cellphone,corrente,bot,Dante da Cunha,210.439.768-50,1988-07-01,97218892,+55 61 2875-8031,2025-03-29,9097,449653,557.0,sid06SM,dv16Es,md98Et,28476.09,7807,Mendonca de Melo,2025-10-30 02:48:37,rid59iW,bk77,6205,709893
f,poupanca,pix,cellphone,poupanca,bot,Davi Lucas Oliveira,236.814.759-46,1979-05-19,53472-864,+55 51 1666 9353,2025-05-30,5329,847588,813.0,sid77bI,dv15TL,md96wG,27130.56,7808,Ramos Alegre,2025-11-10 10:17:07,rid55Je,bk39,9227,201959
f,poupanca,pix,cellphone,poupanca,bot,Cecilia Novaes,059.317.246-99,1975-08-25,84459185,+55 (061) 7662-9569,2022-01-24,8951,867284,568.0,sid28vb,dv40Pa,md70Ez,26928.13,7809,Vieira das Flores,2022-06-13 16:38:10,rid92Ei,bk56,8658,10520
m,poupanca,pix,cellphone,corrente,cheeseos,Josue da Mota,205.649.137-07,1954-12-09,55765-141,+55 (051) 2690-0878,2023-03-10,8136,54760,337.0,sid22GU,dv99vX,md63Bd,47043.15,7810,Jesus de Goias,2023-08-05 20:18:06,rid60rE,bk78,3638,940140
m,pagamento,boleto,cellphone,salario,myos,Rebeca Pastor,259.874.361-09,2002-02-01,41129835,(071) 9701 1542,2024-04-14,9020,549144,347.0,sid14Ji,dv89Nf,md28vm,30378.41,7811,Silveira Grande,2024-11-03 21:11:58,rid59SQ,bk44,9787,870137
m,salario,boleto,cellphone,corrente,myos,Ravi Lucca Rios,710.234.698-04,1962-08-04,22902-438,+55 41 0527 0998,2020-12-02,201,504697,479.0,sid46ke,dv00zU,md42jZ,5891.83,7812,Porto,2024-06-25 03:03:32,rid00FL,bk06,4778,910652
f,poupanca,boleto,cellphone,pagamento,bluescreen,Henrique Caldeira,798.062.135-21,1952-12-10,92803000,(081) 4794-0758,2024-04-03,5952,724325,610.0,sid18Ej,dv25LK,md70FO,3713.42,7813,Pinto,2025-06-24 01:14:56,rid24fJ,bk61,8696,148434
f,corrente,pix,cellphone,pagamento,penguin,Heitor Garcia,748.523.961-91,1973-05-23,73269-201,+55 41 1112-7479,2024-02-13,1537,140156,355.0,sid62Jl,dv82Cz,md18bg,5961.97,7814,Alves,2025-07-30 22:40:44,rid58nj,bk53,7775,507619
f,poupanca,boleto,cellphone,pagamento,myos,Theo Azevedo,916.508.423-33,1978-02-13,39954-819,+55 (084) 4273-2921,2021-12-12,6172,559257,825.0,sid48fm,dv08xR,md39FR,2664.66,7815,Pereira,2024-07-04 19:09:45,rid58Hr,bk68,4721,504555
f,salario,boleto,cellphone,corrente,bot,Lavinia Casa Grande,170.865.234-53,1972-04-23,73737716,+55 71 8199-3418,2024-11-28,1183,415745,636.0,sid67ez,dv54TZ,md48jl,47621.58,7816,Cardoso,2025-11-01 05:52:29,rid91sa,bk97,6584,856158
m,poupanca,pix,cellphone,salario,bot,Maria Luiza Nunes,861.947.352-28,1993-01-13,23629609,(071) 6141-7327,2023-06-29,6829,720352,730.0,sid60hD,dv77Va,md50Jo,39370.73,7817,Vargas do Norte,2025-08-21 00:23:34,rid49VK,bk02,1303,884333
m,pagamento,pix,cellphone,corrente,bot,Leticia Campos,839.470.261-96,1982-02-19,23834133,+55 (084) 5769 0259,2025-09-03,9690,375172,370.0,sid62eK,dv24gK,md48Ry,36586.9,7818,da Paz da Prata,2025-11-04 18:20:55,rid71SX,bk09,7228,847575
m,corrente,pix,cellphone,corrente,penguin,Calebe Rocha,614.798.502-76,1945-12-19,87482701,+55 81 1399 4372,2024-07-30,1185,734632,807.0,sid09xX,dv85BQ,md12XO,22157.68,7819,Camara do Oeste,2025-06-04 14:00:39,rid24Zb,bk77,2299,573503
m,corrente,boleto,cellphone,salario,cheeseos,Marcela Sa,217.840.356-53,1949-05-22,68029-921,+55 (021) 9492 0643,2024-04-16,6905,562679,460.0,sid80RL,dv00Bt,md15uQ,3854.83,7820,Moreira,2024-04-28 06:14:11,rid66ic,bk64,5179,737493
m,corrente,pix,cellphone,pagamento,bot,Gabriel Teixeira,374.061.892-22,1974-11-25,13538-043,0900 585 4940,2024-10-13,471,779106,752.0,sid29Tt,dv97VG,md85CB,5963.5,7821,Camargo do Galho,2024-11-23 12:25:46,rid22Ni,bk32,1822,969943
f,pagamento,ted,cellphone,corrente,bot,Marina Alves,534.106.789-48,1961-07-21,95068071,0300-887-8946,2022-10-11,161,162470,582.0,sid03mS,dv17Rr,md03PA,25668.76,7822,Novaes,2024-04-13 21:40:32,rid76Se,bk10,8117,288777
f,corrente,boleto,cellphone,pagamento,cheeseos,Matheus Fonseca,963.850.127-86,1959-02-16,80236757,(081) 9001 8085,2025-10-09,2554,722952,675.0,sid07pr,dv03jZ,md96xD,13005.44,7823,Azevedo,2025-10-29 19:23:03,rid64BS,bk58,8497,5229
f,pagamento,boleto,desktop,pagamento,myos,Ravi Guerra,926.145.873-46,1978-07-02,52890-019,+55 (021) 0110 1712,2023-07-25,8556,182557,794.0,sid38AH,dv24Si,md11HO,6580.28,7824,Martins,2025-10-31 10:41:04,rid25jD,bk47,1422,501967
m,poupanca,pix,cellphone,salario,cheeseos,Eloah Araujo,750.134.629-16,1976-06-10,17299000,84 4299-3957,2024-01-16,8511,545000,755.0,sid10Fd,dv91cW,md90FA,11031.6,7825,da Rosa da Praia,2025-05-26 03:52:08,rid10zd,bk99,3845,205601
f,poupanca,pix,cellphone,pagamento,myos,Emilly Oliveira,160.359.748-48,1960-06-08,55777-392,+55 84 3792 7357,2024-08-10,8928,118839,836.0,sid87aG,dv01yp,md58tf,48099.52,7826,Cassiano de Melo,2025-07-21 02:12:19,rid82CT,bk59,3556,57012
f,corrente,pix,desktop,poupanca,bot,Davi Miguel Sa,257.630.198-30,1963-03-27,82033-717,+55 21 3582 7406,2023-04-01,6111,103158,521.0,sid64VZ,dv32mB,md31qN,22444.96,7827,Azevedo,2024-08-13 11:40:34,rid91Tm,bk88,3488,6945
f,pagamento,boleto,cellphone,corrente,bluescreen,Anthony Gabriel Vargas,105.942.786-94,2002-10-10,41279-577,+55 41 1148 8231,2021-10-28,6873,536623,568.0,sid56Ii,dv03jm,md20Mg,20505.33,7828,Campos,2023-12-20 19:52:18,rid64dM,bk31,116,739058
f,salario,pix,cellphone,salario,bot,Fernanda Ribeiro,973.185.026-03,1993-08-21,63046-629,+55 (021) 5502-1771,2024-07-06,3686,977480,444.0,sid83BJ,dv63tD,md63Db,33307.82,7829,da Paz de Siqueira,2025-08-17 14:44:43,rid35QT,bk02,9092,597858
m,poupanca,pix,cellphone,corrente,bluescreen,Erick Cunha,403.598.127-32,1981-05-20,98028-211,(031) 7415-1358,2024-09-02,1500,683220,354.0,sid24iK,dv64WA,md65Lj,19879.66,7830,Nascimento de Minas,2025-05-01 06:24:59,rid69Sb,bk86,613,648470
m,pagamento,pix,cellphone,salario,bot,Fernanda da Cruz,390.157.842-05,1954-11-04,57511227,+55 21 4339-8573,2022-04-06,7246,938056,789.0,sid58Yv,dv18xl,md43vH,36413.94,7831,Fernandes de Minas,2022-10-11 14:50:03,rid05Ur,bk99,2973,934656
f,salario,pix,cellphone,pagamento,bot,Emanuelly Fernandes,216.489.035-33,1971-09-28,53448-522,11 0701-6385,2021-11-01,4285,193698,382.0,sid53IA,dv50YK,md54jm,44473.76,7832,Pastor,2022-08-14 08:57:03,rid32xv,bk03,3615,345776
m,pagamento,pix,cellphone,corrente,bot,Theo Azevedo,462.075.389-00,1951-10-30,29371-593,+55 61 9681 5760,2025-05-19,8067,978514,692.0,sid20jR,dv20aA,md15wL,25040.07,7833,Albuquerque das Flores,2025-11-22 13:17:34,rid17wT,bk02,8298,45925
f,pagamento,pix,desktop,corrente,bot,Mateus Cirino,861.743.905-00,1987-09-03,11953329,81 2535-5867,2024-08-17,9118,263562,363.0,sid65AE,dv11Fn,md46ET,1106.77,7834,Leao do Oeste,2024-10-19 06:58:15,rid90zS,bk36,7151,988762
f,corrente,boleto,cellphone,salario,myos,Guilherme Moraes,549.871.026-76,1960-02-13,63648990,+55 11 8679-9132,2025-05-30,8370,117994,359.0,sid61Gq,dv18tW,md21OC,39077.3,7835,Barros do Sul,2025-08-28 07:41:07,rid31YS,bk62,8466,243548
m,corrente,boleto,cellphone,salario,bot,Anthony Gabriel Castro,036.915.284-06,1989-04-03,58838306,+55 21 4980-6143,2020-12-07,4192,12124,440.0,sid35tw,dv75Gs,md18uV,30248.8,7836,Cirino,2023-08-18 20:51:03,rid72KG,bk78,2520,666137
m,poupanca,pix,desktop,poupanca,cheeseos,Sara Sampaio,307.941.268-04,1968-11-18,75089-095,0300 595 8204,2023-06-17,4309,385684,695.0,sid11QF,dv19Ds,md43XN,33128.86,7837,Moura do Galho,2025-01-31 01:06:41,rid57Zn,bk28,6014,661816
f,poupanca,boleto,cellphone,corrente,bot,Fernanda Fogaca,247.936.081-40,1952-05-14,36691-138,21 3219-3519,2023-09-17,5967,673076,444.0,sid08Hw,dv80DW,md88YA,39227.85,7838,Ferreira da Prata,2024-03-08 11:27:44,rid41pv,bk32,4829,481812
f,corrente,pix,cellphone,pagamento,myos,Luigi Rodrigues,697.583.420-29,1988-03-18,41895621,81 0714 9595,2021-11-23,6705,105112,302.0,sid27kI,dv55tc,md04ke,27951.24,7839,Araujo,2023-06-28 19:09:28,rid49Xx,bk32,2485,134094
f,corrente,pix,cellphone,pagamento,myos,Agatha Sousa,978.150.436-66,1957-12-15,77739546,+55 61 4707 4345,2022-11-06,629,31542,315.0,sid85Wz,dv29wF,md67kX,28399.36,7840,Caldeira das Pedras,2023-07-07 02:44:53,rid72ow,bk97,8902,795229
m,poupanca,pix,cellphone,corrente,bot,Liz Campos,892.451.073-88,1966-05-08,96389181,(031) 0697-5861,2022-01-19,7012,61898,631.0,sid15Sc,dv21MJ,md25ie,31560.67,7841,Camara da Prata,2023-07-03 17:42:09,rid28pM,bk16,8581,870923
f,pagamento,pix,cellphone,pagamento,bot,Sophia da Mata,178.960.532-68,1994-07-21,79558-890,+55 (031) 8545 2312,2024-04-20,1818,323066,314.0,sid85Tt,dv20Go,md69Rx,38246.79,7842,Aparecida Paulista,2024-11-16 15:50:07,rid45fZ,bk03,2082,110062
m,salario,boleto,desktop,poupanca,bot,Eduarda Fernandes,283.607.195-86,1983-08-18,32540-370,51 1220 2901,2024-02-29,4360,411022,375.0,sid92Nv,dv41ht,md12Es,36737.78,7843,Teixeira,2024-06-21 09:08:53,rid04uQ,bk84,9620,683882
m,pagamento,pix,desktop,salario,bot,Luisa da Paz,074.139.526-61,1947-04-02,89292-425,0900 617 2573,2021-07-16,2470,796604,701.0,sid95CO,dv88AJ,md55MH,7971.34,7844,Cavalcante,2022-05-23 07:59:08,rid06GH,bk34,7776,471533
f,corrente,pix,cellphone,salario,bot,Eloah Nascimento,194.085.276-58,1937-07-23,08226-107,+55 (021) 6964 4147,2021-08-27,8476,243773,454.0,sid06nQ,dv29fJ,md73Lj,19679.06,7845,Santos do Galho,2021-12-02 10:31:12,rid68nu,bk72,5910,332968
f,pagamento,ted,cellphone,corrente,myos,Joao Teixeira,694.872.130-31,1981-07-19,22006-766,+55 21 3241 8993,2025-05-26,7208,277666,387.0,sid14th,dv97NY,md60on,46522.46,7846,Novaes da Serra,2025-11-06 12:00:27,rid70qY,bk51,4602,23561
f,corrente,boleto,cellphone,pagamento,bot,Calebe Carvalho,384.970.651-66,1991-09-20,35626-334,+55 (081) 0483 7213,2023-02-13,4845,374067,610.0,sid16ZS,dv42sE,md91rr,29942.78,7847,da Luz,2024-09-28 11:03:37,rid61MP,bk45,8219,735641
m,corrente,pix,desktop,pagamento,bot,Agatha Novaes,591.460.382-05,1952-03-05,30838530,+55 (081) 8879 4724,2023-11-13,4815,508848,352.0,sid86iF,dv37yI,md87ro,7608.63,7848,Cassiano do Sul,2024-03-14 11:23:21,rid10rB,bk85,2457,714280
f,salario,pix,cellphone,poupanca,bot,Maria Vitoria Andrade,692.581.374-00,2006-09-12,24613116,+55 51 7453 2525,2025-06-30,6483,560744,530.0,sid21gS,dv38OQ,md08St,6714.44,7849,da Rosa de Teixeira,2025-10-26 00:03:13,rid60Po,bk42,2104,859390
f,corrente,ted,cellphone,corrente,bot,Murilo Aragao,721.540.398-04,1969-02-01,77084877,0900-215-9183,2022-07-22,4857,656544,465.0,sid21RY,dv44vt,md15XB,27036.14,7850,Macedo de Minas,2024-09-06 19:58:50,rid05zq,bk37,3794,338169
f,corrente,pix,cellphone,corrente,penguin,Antonio Rocha,185.329.407-14,1945-01-04,78074-628,(011) 3809-3527,2021-03-13,889,422045,523.0,sid15tX,dv99zr,md64RI,34035.04,7851,Campos Alegre,2024-07-17 13:15:21,rid47qx,bk41,5817,184199
f,corrente,pix,desktop,pagamento,penguin,Antonella Martins,718.496.325-37,1997-12-27,19447-790,+55 41 9307 4005,2022-05-13,7250,161071,518.0,sid50YY,dv78Uy,md74EL,7337.45,7852,Caldeira,2023-10-06 14:34:00,rid31Px,bk77,2243,477495
f,corrente,ted,cellphone,corrente,bluescreen,Lavinia Santos,837.520.491-97,1954-03-24,01531271,71 0569-4772,2025-06-29,6385,173770,350.0,sid43DY,dv35to,md81vz,34440.8,7853,Martins,2025-09-09 00:08:07,rid09HA,bk82,6117,665080
m,corrente,pix,cellphone,poupanca,myos,Isabel Nunes,325.048.961-15,1938-07-30,04756569,(011) 6918-2753,2025-07-02,3711,631375,550.0,sid24uk,dv23Uq,md75UV,37939.32,7854,Moura,2025-09-29 10:39:07,rid00cw,bk03,6423,84473
m,corrente,ted,desktop,corrente,bot,Valentina Barros,794.025.836-29,1948-08-29,15699-652,+55 41 5962-3047,2022-10-01,7344,349285,764.0,sid43jy,dv84xg,md58Ss,25772.29,7855,Cunha de da Cruz,2022-11-28 09:10:13,rid77kA,bk56,3129,669844
f,salario,pix,cellphone,poupanca,myos,Henrique Silva,530.684.217-80,1987-02-28,06139077,41 5777 5374,2022-10-09,6260,608839,305.0,sid42ov,dv00lv,md17jl,12756.86,7856,Cassiano,2025-07-13 14:14:27,rid76Qn,bk33,5287,827123
m,corrente,pix,cellphone,corrente,cheeseos,Henry da Cruz,685.309.724-65,1994-10-21,13210732,61 6676 5269,2023-05-19,9229,972976,426.0,sid45Ur,dv21FE,md89eF,45965.58,7857,Rezende Verde,2024-10-31 06:46:40,rid92Ub,bk86,5162,327434
f,corrente,pix,cellphone,pagamento,bot,Renan Goncalves,319.582.670-40,1954-12-12,96971-449,+55 84 0138 7765,2021-09-16,5917,394354,661.0,sid28Dd,dv07nk,md64xV,11893.27,7858,Novaes de Fogaca,2023-06-15 15:25:05,rid00nL,bk44,2069,115955
m,salario,pix,cellphone,poupanca,bot,Marcelo Ramos,280.347.961-31,1936-06-22,25887966,+55 (081) 7785 8077,2025-01-07,4079,812546,682.0,sid13ro,dv51Dp,md35Ns,34717.81,7859,Mendonca Grande,2025-02-18 08:24:37,rid05hM,bk87,7880,220868
m,poupanca,pix,cellphone,corrente,myos,Clara Pereira,035.791.682-40,1938-05-19,87908464,+55 (081) 7790-1191,2020-11-29,1470,701212,658.0,sid12SI,dv76Eh,md06Yb,31716.07,7860,Oliveira das Pedras,2022-05-18 05:58:35,rid34cx,bk75,8115,701095
m,corrente,pix,desktop,poupanca,penguin,Lucas Moreira,947.250.816-20,2006-05-03,42469-480,84 3411-7703,2024-10-23,5953,262029,842.0,sid08pB,dv60On,md90ML,41624.54,7861,Souza de Nogueira,2025-10-27 09:35:14,rid05hy,bk01,9431,220829
f,corrente,pix,cellphone,corrente,bot,Fernando Brito,614.029.738-96,1983-04-25,73911032,84 9401-2355,2024-04-08,5242,512363,582.0,sid46bD,dv57jQ,md73uI,46357.64,7862,Casa Grande do Sul,2025-01-07 09:10:47,rid12bf,bk42,5539,820502
f,pagamento,pix,cellphone,corrente,bot,Benicio da Conceicao,386.524.190-51,2002-10-05,07820-280,(084) 2014-1924,2023-02-23,1450,123042,527.0,sid89uf,dv83Ny,md75PA,32192.75,7863,Camara de Silva,2024-08-12 06:20:20,rid23fx,bk11,8738,796448
f,pagamento,pix,cellphone,corrente,bot,Sara Martins,591.420.376-70,1939-05-24,42955916,+55 (051) 2196-4933,2024-12-15,81,801166,462.0,sid51QX,dv39fv,md51RZ,29519.12,7864,Cunha Grande,2025-10-29 18:40:11,rid24jx,bk02,1520,670818
m,salario,pix,cellphone,corrente,bot,Milena Souza,314.950.728-60,1952-02-18,64118-536,+55 51 9102 9799,2025-08-21,9391,354901,754.0,sid49zL,dv10vr,md44kv,42196.33,7865,Cavalcante do Oeste,2025-09-25 06:15:31,rid79jV,bk02,1893,822955
f,poupanca,pix,desktop,poupanca,bot,Emanuelly da Cunha,620.591.738-68,1986-08-23,89239-343,+55 11 6655 4492,2021-06-14,9781,70527,329.0,sid41QP,dv19RV,md75Bp,42494.18,7866,Marques,2025-03-08 14:28:26,rid16Yx,bk34,9564,803539
m,poupanca,pix,desktop,corrente,penguin,Caio Sales,718.620.539-95,1937-10-25,24940-135,81 3925 4911,2024-10-03,7523,22251,516.0,sid39zb,dv48Hg,md39ny,8720.69,7867,Barros de da Luz,2025-01-14 03:01:42,rid79ym,bk58,3959,106940
f,corrente,boleto,cellphone,salario,myos,Giovanna da Cunha,465.093.728-00,2004-03-21,42562114,(011) 0083-8471,2025-09-22,3705,341410,491.0,sid64oh,dv36Fj,md14fq,41645.47,7868,Garcia de Goias,2025-11-11 19:30:04,rid64In,bk73,9850,491191
m,corrente,pix,cellphone,poupanca,bot,Hadassa Lima,814.639.250-42,1989-05-16,40195547,+55 (031) 8378 3857,2024-07-13,7148,330753,789.0,sid13Yy,dv40Mq,md25PM,33980.24,7869,Brito,2025-09-06 19:01:03,rid17zM,bk42,9224,472607
m,corrente,pix,cellphone,pagamento,bot,Matheus da Paz,317.986.254-82,1978-12-03,17899675,(084) 5948-8037,2025-10-08,7764,128098,383.0,sid88Ly,dv19eO,md16eT,30528.78,7870,Cavalcante,2025-11-13 07:21:49,rid61Jh,bk38,4813,981553
f,corrente,boleto,desktop,corrente,bot,Ana Livia Fernandes,031.249.758-04,1951-05-29,82996-080,+55 (041) 1701 4829,2025-04-12,3502,875810,822.0,sid40cV,dv19AQ,md68rS,20095.09,7871,Guerra,2025-06-25 23:51:24,rid29Tp,bk01,3428,327309
f,corrente,boleto,cellphone,corrente,bot,Daniel Rodrigues,473.682.501-44,1987-07-30,51358-442,+55 61 8614-5021,2022-12-30,7633,400332,707.0,sid51gZ,dv81ZA,md17od,37914.79,7872,Sousa da Prata,2024-12-16 21:23:25,rid65Vm,bk68,8967,843072
m,corrente,ted,desktop,corrente,bluescreen,Camila Borges,750.918.423-14,1951-04-12,79181894,+55 61 9857 5869,2024-06-13,1781,718821,497.0,sid96YQ,dv30cD,md91Vv,39224.71,7873,da Cunha,2024-08-11 10:11:10,rid43BY,bk86,1599,880597
f,poupanca,pix,cellphone,corrente,penguin,Henrique Leao,472.019.568-76,1984-06-29,42747494,84 0628-9243,2025-01-14,6788,181328,799.0,sid97JN,dv82hy,md40nv,41092.26,7874,Novais,2025-07-12 17:12:48,rid03vX,bk46,5275,209275
m,pagamento,boleto,cellphone,salario,bluescreen,Maria Cunha,423.086.795-65,1997-08-11,93397526,21 1036 7757,2024-05-02,5626,498149,618.0,sid44mE,dv17MY,md58uM,21308.49,7875,Alves Grande,2025-04-10 05:50:03,rid57Zb,bk02,8690,908169
f,pagamento,pix,cellphone,pagamento,bot,Bryan da Rocha,346.972.081-96,1984-01-27,51334607,(051) 7373-6088,2021-09-08,6772,828814,398.0,sid71gL,dv29cv,md44HY,23501.51,7876,Marques da Prata,2024-08-12 04:11:00,rid25AB,bk09,3140,284135
f,corrente,boleto,cellphone,corrente,bot,Leonardo Porto,829.153.470-50,1960-11-30,50488-361,+55 (041) 2548 1337,2022-07-19,553,500922,731.0,sid58We,dv70eh,md79xZ,35675.37,7877,Mendes,2023-11-30 17:16:42,rid54oQ,bk24,2490,236837
f,poupanca,ted,desktop,corrente,cheeseos,Heloisa Rocha,540.639.712-52,1949-09-13,63542-633,31 5743 3896,2021-10-26,9453,724715,717.0,sid51np,dv49yh,md04zq,49885.02,7878,Ferreira de Andrade,2022-04-27 22:07:28,rid98zo,bk77,4013,726906
m,poupanca,pix,cellphone,pagamento,penguin,Leonardo Pastor,196.427.853-82,2004-03-01,34635061,0900-457-1651,2025-07-21,4747,662748,770.0,sid70Ca,dv73iW,md35ar,8105.34,7879,Pires de Lima,2025-08-31 21:30:40,rid48eL,bk81,3282,327188
f,salario,pix,cellphone,pagamento,bot,Sofia Rodrigues,648.520.391-51,1935-08-25,33707665,+55 11 9591 3922,2022-05-23,1765,406639,350.0,sid31eP,dv32fU,md76eG,26768.48,7880,Teixeira do Campo,2024-05-13 06:32:40,rid78Uj,bk84,9432,288087
f,corrente,ted,cellphone,corrente,bot,Benjamim Nogueira,016.275.984-30,1949-06-13,55831-853,+55 71 6568 8064,2025-05-12,4592,748007,624.0,sid86LF,dv21gZ,md06AC,16922.09,7881,Cardoso da Praia,2025-08-25 12:36:42,rid65fq,bk18,5866,931876
f,corrente,pix,cellphone,pagamento,bot,Ryan Vasconcelos,302.657.481-35,1969-07-03,88565-629,51 2493 6907,2023-01-25,6621,560949,359.0,sid33pr,dv77Ln,md18mW,33745.51,7882,Carvalho,2025-01-29 16:14:07,rid58cb,bk58,6733,971563
f,salario,boleto,cellphone,poupanca,bot,Ana Clara Sousa,354.980.671-00,1970-08-01,83244-718,+55 21 6579 1477,2022-10-21,130,183983,550.0,sid26xM,dv81qu,md22jx,4903.32,7883,Rodrigues,2024-07-01 09:11:46,rid77qG,bk57,5428,182892
m,pagamento,pix,cellphone,corrente,penguin,Caroline Caldeira,145.687.309-10,1951-05-30,59073492,+55 (084) 4116 7226,2022-09-03,9729,516200,558.0,sid82vh,dv49al,md57pr,20317.04,7884,Mendonca Alegre,2025-04-29 01:09:07,rid71Dv,bk12,327,83020
f,salario,pix,cellphone,corrente,myos,Marcos Vinicius Novaes,604.192.875-58,1972-04-06,30874570,0500-363-2586,2021-04-24,6105,616561,374.0,sid97Wr,dv51ti,md37mE,12875.76,7885,Ferreira,2022-07-16 09:32:12,rid13gp,bk03,5017,301420
